id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
26851,Leathers,Deftones,Koi No Yokan,Rock,$ 1.29,2012 Reprise Records,4:08,"November 9 , 2012"
26852,Poltergeist,Deftones,Koi No Yokan,Rock,$ 1.29,2012 Reprise Records,3:31,"November 9 , 2012"
26853,Entombed,Deftones,Koi No Yokan,Rock,$ 1.29,2012 Reprise Records,4:59,"November 9 , 2012"
26854,Graphic Nature,Deftones,Koi No Yokan,Rock,$ 1.29,2012 Reprise Records,4:31,"November 9 , 2012"
26855,Tempest,Deftones,Koi No Yokan,Rock,$ 1.29,2012 Reprise Records,6:05,"November 9 , 2012"
26856,Gauze,Deftones,Koi No Yokan,Rock,$ 1.29,2012 Reprise Records,4:41,"November 9 , 2012"
26857,Rosemary,Deftones,Koi No Yokan,Rock,$ 1.29,2012 Reprise Records,6:53,"November 9 , 2012"
26858,Goon Squad,Deftones,Koi No Yokan,Rock,$ 1.29,2012 Reprise Records,5:40,"November 9 , 2012"
26859,What Happened To You ?,Deftones,Koi No Yokan,Rock,$ 1.29,2012 Reprise Records,3:53,"November 9 , 2012"
26860,Koko ni Iru Riyu,Yuna Ishikawa,Koko ni Iru Riyu,"International , Far East & Asia",$ 0.99,si : q records,4:30,"March 20 , 2013"
26861,Big Strong Boss,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,5:34,"January 29 , 2008"
26862,Old Ass Player,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,2:16,"January 29 , 2008"
26863,Sphincter Ani,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,1:20,"January 29 , 2008"
26864,Alarma,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,3:00,"January 29 , 2008"
26865,Lost Crew,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,5:14,"January 29 , 2008"
26866,Teeth Out,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,9:00,"January 29 , 2008"
26867,Breathing Dust,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,2:59,"January 29 , 2008"
26868,Mr. Marshall,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,5:08,"January 29 , 2008"
26869,Seven,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,2:48,"January 29 , 2008"
26870,Murder Kings And Killer Queens,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,2:08,"January 29 , 2008"
26871,Kollapse,Breach,Kollapse,Alternative Rock,$ 1.29,2001 Burning Heart Records,8:54,"January 29 , 2008"
26872,Kommer du ? ( Radio Edit ),RAC0911,Kommer du ?,Pop,$ 0.99,( c ) 2010 Felix Holfve,3:47,
26873,Go See the Doctor,Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 0.99,( c ) 2010 Felix Holfve,5:33,"July 10 , 2015"
26874,Dumb Dick ( Richard ),Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 0.99,( c ) 2010 Felix Holfve,4:27,"July 10 , 2015"
26875,Bad Mutha,Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 0.99,( c ) 2010 Felix Holfve,5:35,"July 10 , 2015"
26876,Little Jon,Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 0.99,( c ) 2010 Felix Holfve,4:40,"July 10 , 2015"
26877,Do You Know What Time It Is ?,Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 0.99,( c ) 2010 Felix Holfve,4:17,"July 10 , 2015"
26878,Rock Steady,Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 0.99,( c ) 2010 Felix Holfve,4:16,"July 10 , 2015"
26879,Monster Crack,Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 0.99,( c ) 2010 Felix Holfve,6:01,"July 10 , 2015"
26880,The Best,Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 0.99,( c ) 2010 Felix Holfve,5:25,"July 10 , 2015"
26881,I 'm Kool Moe Dee,Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 0.99,( c ) 2010 Felix Holfve,5:07,"July 10 , 2015"
26882,Go See the Doctor ( Uncensored Version ) [ Explicit ],Kool Moe Dee,Kool Moe Dee ( Bonus Track Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( c ) 2010 Felix Holfve,3:59,"July 10 , 2015"
26883,Speed of Light,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:27,"November 6 , 2014"
26884,The Truth Will Set You Free,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:04,"November 6 , 2014"
26885,Survival,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,3:52,"November 6 , 2014"
26886,Addiction,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:03,"November 6 , 2014"
26887,Who Can Tell the Answers,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:31,"November 6 , 2014"
26888,Do or Die,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:46,"November 6 , 2014"
26889,Your Heart,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:34,"November 6 , 2014"
26890,Cold Days in Hell,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:32,"November 6 , 2014"
26891,A Way Back Home,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,3:53,"November 6 , 2014"
26892,You,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:40,"November 6 , 2014"
26893,Better Way,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:37,"November 6 , 2014"
26894,Where Do We Come From,Kosmik Skream,Kosmik Skream,"Hard Rock & Metal , Rock",$ 0.99,Kosmik Skream,4:18,"November 6 , 2014"
26895,Kukatu ( Original Mix ),Ivan Gough & Jebu,Kukatu,"Electronica , Dance & Electronic , House",$ 0.99,( c ) 2013 SIZE Records Ltd,5:43,"September 2 , 2013"
26896,Kung Alam Ko Lang,Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,4:35,"April 5 , 2006"
26897,Why Do I Still Think Of You,Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,4:05,"April 5 , 2006"
26898,Bakit,Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,3:30,"April 5 , 2006"
26899,Darating Kaya,Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,3:38,"April 5 , 2006"
26900,In Despair,Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,3:12,"April 5 , 2006"
26901,I 'm Through With You,Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,5:21,"April 5 , 2006"
26902,Kung Ako Sa ` yo,Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,4:30,"April 5 , 2006"
26903,Desire ( Hello Joe ),Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,3:20,"April 5 , 2006"
26904,Baliw Na Puso,Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,4:37,"April 5 , 2006"
26905,Tanging Ikaw,Toni Daya,Kung Alam Ko Lang,"Adult Contemporary , Pop",$ 0.99,( c ) 2006 Viva,3:57,"April 5 , 2006"
26906,Moment of Clarity,Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,1:12,
26907,Playing for Keeps,Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,2:48,
26908,Revenge,Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,1:30,
26909,Communication Device,Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,1:06,
26910,Before the Storm,Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,1:49,
26911,Street Brawler,Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,1:27,
26912,Terminathor,Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,0:49,
26913,Face Puncher ( Alternate Take ),Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,1:37,
26914,Arrival,Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,2:26,
26915,Action Tape,Mitch Murder,Kung Fury ( Lost Tapes ),Soundtracks,$ 0.89,( c ) 2006 Viva,1:30,
26916,Kung Fury,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,3:11,"May 29 , 2015"
26917,True Survivor,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,3:41,"May 29 , 2015"
26918,West Side Lane,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,3:50,"May 29 , 2015"
26919,Redlining 6th,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,2:57,"May 29 , 2015"
26920,Face Puncher,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,1:27,"May 29 , 2015"
26921,The Final Stretch,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,5:08,"May 29 , 2015"
26922,Careful Shouting,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,3:30,"May 29 , 2015"
26923,Enter The Fury,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,3:57,"May 29 , 2015"
26924,Power Move,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,3:05,"May 29 , 2015"
26925,Phoenix Rising,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,5:26,"May 29 , 2015"
26926,From The Future,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,3:54,"May 29 , 2015"
26927,Barbarianna,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,1:46,"May 29 , 2015"
26928,Nuclear,Various artists,Kung Fury ( Original Motion Picture Soundtrack ),Pop,$ 1.29,( C ) 2015 Universal Music AB,5:20,"May 29 , 2015"
26929,The Changeling,The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,4:19,"January 1 , 1971"
26930,Love Her Madly,The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,3:18,"January 1 , 1971"
26931,Been Down So Long,The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,4:39,"January 1 , 1971"
26932,Cars Hiss By My Window,The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,4:09,"January 1 , 1971"
26933,L.A. Woman,The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,7:51,"January 1 , 1971"
26934,L'America,The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,4:34,"January 1 , 1971"
26935,Hyacinth House,The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,3:10,"January 1 , 1971"
26936,Crawling King Snake,The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,4:59,"January 1 , 1971"
26937,The Wasp ( Texas Radio And The Big Beat ),The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,4:14,"January 1 , 1971"
26938,Riders On The Storm,The Doors,L.A. Woman,"Rock , Classic Rock",$ 1.29,( C ) 2015 Universal Music AB,7:14,"January 1 , 1971"
26939,L.O.V.E.,Zumba Fitness,L.O.V.E.,Pop,$ 0.99,"2013 Zumba Fitness , LLC .",4:31,"October 2 , 2013"
26940,LA Calling,Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",3:41,"September 30 , 2013"
26941,LA Calling ( Curses Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",6:52,"September 30 , 2013"
26942,La Calling ( No Ceremony / / / Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",5:55,"September 30 , 2013"
26943,LA Calling ( Siloet Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",5:37,"September 30 , 2013"
26944,LA Calling ( Jabru Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",5:26,"September 30 , 2013"
26945,LA Calling ( Memtrix Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",4:52,"September 30 , 2013"
26946,La Calling ( De $ Ignated Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",4:38,"September 30 , 2013"
26947,LA Calling ( Mojo Filter Liquid Sun Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",6:29,"September 30 , 2013"
26948,LA Calling ( Facing Jinx Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",3:40,"September 30 , 2013"
26949,LA Calling ( Sun City Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",5:01,"September 30 , 2013"
26950,LA Calling ( The Golden Boy Remix ),Crystal Fighters,LA Calling Remixes,"Electronica , Dance & Electronic",$ 1.29,"2013 Zirkulo In Association With Shamrock Solutions Ltd and Finchcrest Ltd , under exclusive license to Atlantic Recording Corporation for the United States and Canada and WEA International for Japan",6:23,"September 30 , 2013"
26951,18 ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,5:57,"December 15 , 2014"
26952,Out Of My Limit ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:25,"December 15 , 2014"
26953,Disconnected ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:45,"December 15 , 2014"
26954,Amnesia ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,4:16,"December 15 , 2014"
26955,Beside You ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:58,"December 15 , 2014"
26956,Everything I Did n't Say ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:57,"December 15 , 2014"
26957,Long Way Home ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,4:26,"December 15 , 2014"
26958,Heartache On The Big Screen ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,4:02,"December 15 , 2014"
26959,American Idiot ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:16,"December 15 , 2014"
26960,Teenage Dream ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,4:11,"December 15 , 2014"
26961,Good Girls ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,2:55,"December 15 , 2014"
26962,What I Like About You ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:56,"December 15 , 2014"
26963,End Up Here ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:04,"December 15 , 2014"
26964,She Looks So Perfect ( Live ),5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,4:26,"December 15 , 2014"
26965,What I Like About You,5 Seconds Of Summer,LIVESOS,Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,2:31,"December 15 , 2014"
26966,Now You 're Gone ( Radio Edit ),Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,2:39,"July 23 , 2013"
26967,DotA ( Radio Edit ),Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:21,"July 23 , 2013"
26968,Boten Anna ( Radio Edit ),Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:27,"July 23 , 2013"
26969,I 'm Your Bass Creator,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,5:24,"July 23 , 2013"
26970,Russian Privjet,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,4:07,"July 23 , 2013"
26971,Professional Party People,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:08,"July 23 , 2013"
26972,GPS,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,4:00,"July 23 , 2013"
26973,Hello There,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,2:40,"July 23 , 2013"
26974,We Are the Waccos,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:58,"July 23 , 2013"
26975,The Beat,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:35,"July 23 , 2013"
26976,Without Stars,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:50,"July 23 , 2013"
26977,Patrik and the Small Guy / Throw Your Hands Up ( Basshunter Remix ),Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:10,"July 23 , 2013"
26978,Strand TyloÌÎåösand,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:17,"July 23 , 2013"
26979,Between the Two of Us,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:58,"July 23 , 2013"
26980,Boten Anna ( Instrumental ),Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:20,"July 23 , 2013"
26981,DotA ( Club Mix ),Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,5:44,"July 23 , 2013"
26982,Jingle Bells ( Bass ),Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,2:46,"July 23 , 2013"
26983,Beer in the Bar,Basshunter,,Dance & Electronic,$ 1.29,( C ) 2014 Capitol Records Ltd.,3:51,"July 23 , 2013"
26984,Jardin Du Luxembourg,The Ghost Of A Saber Tooth Tiger,La Carotte Bleue,Alternative Rock,$ 0.99,2011 Chimera Music,2:20,"February 1 , 2011"
26985,Rainbows In Gasoline,The Ghost Of A Saber Tooth Tiger,La Carotte Bleue,Alternative Rock,$ 0.99,2011 Chimera Music,3:46,"February 1 , 2011"
26986,Robot Boy,The Ghost Of A Saber Tooth Tiger,La Carotte Bleue,Alternative Rock,$ 0.99,2011 Chimera Music,4:19,"February 1 , 2011"
26987,Comic Strip,The Ghost Of A Saber Tooth Tiger,La Carotte Bleue,Alternative Rock,$ 0.99,2011 Chimera Music,3:18,"February 1 , 2011"
26988,Walt Disney Sitting In A Chaise and Drinking Cordials,The Ghost Of A Saber Tooth Tiger,La Carotte Bleue,Alternative Rock,$ 0.99,2011 Chimera Music,3:26,"February 1 , 2011"
26989,Britney Jean,The Ghost Of A Saber Tooth Tiger,La Carotte Bleue,Alternative Rock,$ 0.99,2011 Chimera Music,4:12,"February 1 , 2011"
26990,2012,The Ghost Of A Saber Tooth Tiger,La Carotte Bleue,Alternative Rock,$ 0.99,2011 Chimera Music,3:24,"February 1 , 2011"
26991,Carrot Blue,The Ghost Of A Saber Tooth Tiger,La Carotte Bleue,Alternative Rock,$ 0.99,2011 Chimera Music,4:30,"February 1 , 2011"
26992,La Corcholata,Voces De Malverde,La Corcholata,"International , Latin Music",$ 0.99,2012 Atlas Records Dist .,3:04,"December 17 , 2012"
26993,Lazaro Banuelos,Voces De Malverde,La Corcholata,"International , Latin Music",$ 0.99,2012 Atlas Records Dist .,2:23,"December 17 , 2012"
26994,Dimas De Leon,Voces De Malverde,La Corcholata,"International , Latin Music",$ 0.99,2012 Atlas Records Dist .,2:37,"December 17 , 2012"
26995,Juan Charrasqueado,Voces De Malverde,La Corcholata,"International , Latin Music",$ 0.99,2012 Atlas Records Dist .,5:18,"December 17 , 2012"
