_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
amazon:3454,0,amazon:1186,amazon:1150,adobe creative suite cs3 web standard [ mac ],adobe acrobat 7.0 standard academic mac,adobe,,999.0,98.99
amazon:3455,0,amazon:523,amazon:959,microsoft windows vista ultimate full version [ dvd ],microsoft windows vista business retail no open box returns,microsoft,,399.95,299.99
amazon:3456,0,amazon:616,amazon:2818,microsoft windows vista home basic upgrade [ dvd ],microsoft windows vista business ( pc ),microsoft,,99.95,299.99
amazon:3457,0,amazon:1076,amazon:2050,the print shop 22 sb cs by the print shop,the printshop v22 deluxe,encore software,,,29.9
amazon:3458,0,amazon:271,amazon:2206,microsoft office small business 2007,microsoft office 2004 software suite oem mac apple & mac software,microsoft software,,735.33,239.95
amazon:3459,0,amazon:611,amazon:2530,quickbooks premier manufacturer and wholesale edition 2007,intuit quickbooks premier professional services edition 2007 software win tax & finance software,intuit,,399.95,349.95
amazon:3460,0,amazon:1072,amazon:2546,marine aquarium & goldfish screen saver by encore software,encore software 10272 marine aquarium + sharks win 98 me 2000 xp,encore software,,,7.69
amazon:3461,0,amazon:779,amazon:462,3d home architect landscape v. 8 by encore software,individual software inc total 3d home & landscape deluxe 9,encore software,,39.99,33.5
amazon:3462,1,amazon:1361,amazon:963,mediarecover,allume mediarecover,aladdin systems,,29.99,32.99
amazon:3463,0,amazon:536,amazon:2649,adobe photoshop elements 4.0 ( mac ),adobe photoshop cs3 ( mac os x v. 10.4.8 ),adobe,,89.99,649.0
amazon:3464,0,amazon:839,amazon:508,adobe photoshop cs3 extended,adobe photoshop elements 4.0 mac academic,adobe,adobe-education-box,999.0,69.99
amazon:3465,0,amazon:863,amazon:2250,cubase se3 educational edition,steinberg cubase studio 4 software educational discount music production software,steinberg,,,179.95
amazon:3466,1,amazon:494,amazon:1370,webobjects 5.2,apple web objects 5.2 software apple & mac software,apple,,699.95,689.95
amazon:3467,1,amazon:808,amazon:535,3d home architect landscape designer v8,encore inc 3d home architect landscape designer v 8.0,encore software,,29.99,25.49
amazon:3468,0,amazon:705,amazon:2752,professional home design suite platinum,punch software 35100 punch ! professional home design suite ( small box ),punch ! software,punch software,99.95,62.99
amazon:3469,0,amazon:992,amazon:2327,final draft 7 professional scriptwriting win/mac,final-draft scriptwriter 's suite 2.5 screenwriting software mac/win screen writing software,final draft,,289.99,279.95
amazon:3470,0,amazon:1186,amazon:368,adobe creative suite cs3 web standard [ mac ],adobe cs3 design standard upgrade windows,adobe,,999.0,413.99
amazon:3471,0,amazon:602,amazon:939,adobe creative suite cs3 design standard upgrade [ mac ],adobe cs3 design premium academic,adobe,,399.0,575.99
amazon:3472,0,amazon:514,amazon:273,microsoft windows vista ultimate upgrade [ dvd ],microsoft windows xp pro sp2 retail,microsoft,,259.95,299.99
amazon:3473,1,amazon:867,amazon:2484,punch ! ultimate deck and landscape,punch software 13100 punch ! ultimate deck & landscape complete product creativity application 1 user ( s ) complete product standard pc,punch ! software,,29.0,29.97
amazon:3474,0,amazon:79,amazon:2430,ca internet security suite 2007 3 user,ca iss2007lec10 ca internet sec ste 2007 w/warranty xl box ecommerce 10u 0757943317589,computer associates,,69.95,153.86
amazon:3475,1,amazon:1006,amazon:796,terror strike,encore software 14060 terror strike win 2000 xp,encore,,19.95,18.97
amazon:3476,0,amazon:135,amazon:3109,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),microsoft software,,9980.0,158.39
amazon:3477,0,amazon:967,amazon:2055,mavis beacon teaches typing 16,encore software 10076 mavis beacon typing 17 standardby broderbund,broderbund,,19.99,17.97
amazon:3478,0,amazon:1287,amazon:2447,punch ! 5 in 1 home design,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,punch ! software,,39.99,84.97
amazon:3479,0,amazon:514,amazon:1169,microsoft windows vista ultimate upgrade [ dvd ],microsoft ( r ) windows vista ( tm ) home premium,microsoft,,259.95,239.99
amazon:3480,0,amazon:520,amazon:3055,quickbooks premier nonprofit edition 2007,quicken 2007 premier win cd,intuit,intuit,399.95,73.99
amazon:3481,0,amazon:604,amazon:1014,microsoft office small business 2007 full version,microsoft office basic edition 2003 license and media,microsoft,,449.95,124.95
amazon:3482,0,amazon:1282,amazon:68,adobe after effects cs3,15510669dm adobe after effects cs3 professional v. 8 media tlp tlp nonprofit d,adobe,,999.0,18.88
amazon:3483,0,amazon:1022,amazon:2489,panda internet security 2007 3-user,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,panda software,,69.95,64.97
amazon:3484,0,amazon:382,amazon:2496,adobe production studio premium,cakewalk sonar home studio 6 software music production software,adobe,,1699.0,99.0
amazon:3485,0,amazon:365,amazon:3108,english literature basics ( win/mac ) ( jewel case ),total 3d home deluxe ( jewel case ) ( jce-th6 ),fogware publishing,,9.99,9.59
amazon:3486,0,amazon:1299,amazon:3110,snap ! spelling ( jewel case ),cross stitch design studio ( jewel case ) ( 8006 ),topics entertainment,m-and-r-technologies,19.95,9.59
amazon:3487,0,amazon:646,amazon:1475,instant immersion german audio,instant immersion japanese ( audio book ) ( audio book ),topics entertainment,,,19.95
amazon:3488,0,amazon:513,amazon:2547,mavis beacon typing 17 ( win/mac ),encore software 10072 mavis beacon typing 17 deluxe by broderbund,encore software,,19.99,33.97
amazon:3489,0,amazon:270,amazon:1497,adobe acrobat 7.0 professional,microsoft office and windows training professional,adobe,,449.99,29.99
amazon:3490,0,amazon:19,amazon:871,school zone pencil-pal software big phonics ( cd-rom & book ),school zone interactive math 2 on track software,school-zone-interactive,,,9.45
amazon:3491,0,amazon:443,amazon:2441,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft windows vista ultimate upgrade,microsoft,,709.0,239.95
amazon:3492,0,amazon:1001,amazon:2565,printmaster 17 platinum by encore software,marine aquarium & goldfishscreen saver by encore software,encore software,,39.99,18.27
amazon:3493,0,amazon:654,amazon:700,acrobat professional 8 ( windows ),individual software inc systemsuite 8 professional ( us pos ),adobe,,273.0,46.42
amazon:3494,0,amazon:236,amazon:2827,readiris pro 11,readiris pro 11 corporate edition for pc,global marketing partners,,129.99,349.99
amazon:3495,0,amazon:750,amazon:3107,microspot interiors ( mac ),microspot interiors ( ints3 .6 sb ),microspot ltd.,,99.95,95.95
amazon:3496,1,amazon:746,amazon:2632,marketcircle daylite v3 .0 ( mac ),daylite v3 .0 marketcircle ( mac 10.4 or later ),csdc,,149.0,149.0
amazon:3497,0,amazon:1195,amazon:313,home design architect series 3000 v10 .0,encore inc 3d home architect home design deluxe version 9,punch ! software,,149.95,25.49
amazon:3498,0,amazon:1353,amazon:2062,instant immersion italian deluxe v2 .0 ( large box ),instant immersion language lab deluxe edition,topics entertainment,,29.99,14.9
amazon:3499,0,amazon:944,amazon:240,registry mechanic by encore software,encore inc registry mechanic 6.0,encore software,,46.52,25.49
amazon:3500,0,amazon:548,amazon:2386,quickbooks pro 2007 small business financial software,intuit quicken basic 2007 software for windows tax & finance software,intuit,,199.95,29.95
amazon:3501,0,amazon:805,amazon:1087,hoyle texas hold 'em poker ( jewel case ),tournament poker no limit texas holdem,encore,,9.99,19.99
amazon:3502,0,amazon:264,amazon:1151,adobe photoshop cs3 extended [ mac ],adobe photoshop cs3 extended complete package 1 user academic cd windows,adobe,,999.0,279.0
amazon:3503,0,amazon:119,amazon:1586,sierra hallmark card studio special edition windows ),hallmark card studio 2006,nova development,,,29.36
amazon:3504,0,amazon:1353,amazon:3022,instant immersion italian deluxe v2 .0 ( large box ),instant immersion 33 languages,topics entertainment,,29.99,47.36
amazon:3505,0,amazon:1331,amazon:1668,funny faces deluxe,myinvoices & estimates deluxe,fogware publishing,,19.99,39.99
amazon:3506,0,amazon:1258,amazon:3026,punch ! home design architectura series 18,punch software 90500 home design studio mac,punch ! software,punch software,129.99,135.99
amazon:3507,0,amazon:271,amazon:3187,microsoft office small business 2007,microsoft office onenote 2007 complete package 1 pc cd win english,microsoft software,,735.33,78.99
amazon:3508,0,amazon:361,amazon:1865,adobe creative suite cs3 web standard upsell,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,adobe,,799.0,1691.87
amazon:3509,0,amazon:216,amazon:954,adobe illustrator cs3 upgrade from freehand [ mac ],adobe dreamweaver cs3 upgrade,adobe,,199.0,205.99
amazon:3510,0,amazon:892,amazon:182,adobe premiere pro cs3,adobe cs3 web premium upsell,adobe,,799.0,1434.99
amazon:3511,0,amazon:208,amazon:3188,wasp bar code wasp bar code labeler complete package 3 users std cd -,adobe creative suite 3 web standard complete package academic cd mac,wasp technologies,,,369.0
amazon:3512,0,amazon:45,amazon:2072,elementary school success deluxe 2006,topics entertainment reference success deluxe 2006,topics entertainment,,49.99,22.9
amazon:3513,0,amazon:408,amazon:2900,before you know it deluxe spanish edition for pc/mac,spanish before you know it deluxe,encore software,,29.99,10.95
amazon:3514,0,amazon:270,amazon:2839,adobe acrobat 7.0 professional,adobe flash cs3 professional ( mac ),adobe,,449.99,699.0
amazon:3515,0,amazon:208,amazon:78,wasp bar code wasp bar code labeler complete package 3 users std cd -,fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win,wasp technologies,,,363.63
amazon:3516,0,amazon:944,amazon:801,registry mechanic by encore software,onone software smartscale software,encore software,,46.52,189.99
amazon:3517,0,amazon:602,amazon:485,adobe creative suite cs3 design standard upgrade [ mac ],adobe illustrator cs3 upgrade from freehand for mac,adobe,,399.0,206.99
amazon:3518,0,amazon:890,amazon:3014,instant immersion japanese deluxe 2.0,instant immers german dlux 2.0,topics entertainment,,39.99,36.11
amazon:3519,0,amazon:889,amazon:1103,scrabble champion edition,chatchecker family edition,encore,,19.95,29.99
amazon:3520,0,amazon:522,amazon:2441,microsoft visio standard 2007,microsoft windows vista ultimate upgrade,microsoft,,259.95,239.95
amazon:3521,0,amazon:554,amazon:1666,instant immersion german deluxe 2.0,instant immersion italian audio ( audio book ),topics entertainment,,39.99,19.95
amazon:3522,0,amazon:15,amazon:192,omnioutliner professional 3.0,adobe cs3 flash professional upgrade,csdc,,69.95,205.99
amazon:3523,1,amazon:1226,amazon:503,calculation skills v1 add & sub basic core learning,sos aggregation company calculation skills v1 add & sub basic core learning,sos-aggregation-company,sos-aggregation-company,,15.91
amazon:3524,0,amazon:1264,amazon:1026,punch ! professional home design suite,punch software 14100 punch ! professional home design suite for windows,punch ! software,punch software,69.99,62.99
amazon:3525,0,amazon:146,amazon:2480,microsoft mappoint 2006 standard edition,microsoft b21-00806 ae mappoint 2006 cd,microsoft,,299.0,50.39
amazon:3526,0,amazon:316,amazon:2824,f-secure internet security 2007 3 pcs,panda internet security 2007 panda software,global-marketing-partners,,79.99,49.99
amazon:3527,0,amazon:624,amazon:2762,timbuktu remote control softwre 2 licenses for windows & mac,now software nuw45e1k now up-to-date & contact for windows,netopia,now software,199.99,114.99
amazon:3528,0,amazon:593,amazon:954,adobe indesign cs3 upgrade [ mac ],adobe dreamweaver cs3 upgrade,adobe,,199.0,205.99
amazon:3529,0,amazon:208,amazon:1738,wasp bar code wasp bar code labeler complete package 3 users std cd -,22002170 adobe acrobat standard v. 8.0 complete package 1 user cd win can,wasp technologies,,,295.25
amazon:3530,0,amazon:883,amazon:324,adobe creative suite cs3 production premium,adobe cs3 web premium,adobe,,1699.0,1659.99
amazon:3531,0,amazon:93,amazon:2877,microsoft office frontpage 2003 academic version windows ),microsoft office outlook 2007,microsoft,,159.98,109.95
amazon:3532,0,amazon:888,amazon:286,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft windows xp home edition sp2 retail box,microsoft corporation,,,199.99
amazon:3533,0,amazon:636,amazon:1093,mavis beacon teaches typing deluxe v17,mavis beacon ( r ) teaches typing v. 17 deluxe,encore software,,39.99,37.99
amazon:3534,0,amazon:264,amazon:984,adobe photoshop cs3 extended [ mac ],adobe indesign cs3 for mac academic,adobe,,999.0,192.99
amazon:3535,0,amazon:516,amazon:242,adobe creative suite cs3 design premium upgrade [ mac ],adobe cs3 design standard academic,adobe,,599.0,385.99
amazon:3536,0,amazon:1179,amazon:330,microspot x-rip ( mac ),microspot macdraft pe personal edition,microspot ltd,,349.99,85.99
amazon:3537,0,amazon:950,amazon:806,apple logic pro 7.2 upgrade,apple software t9163ll/a logic pro 6,apple,apple software,299.0,809.0
amazon:3538,0,amazon:689,amazon:2095,family tree maker version 16 collectors edition,encore software 10861 family tree maker version 16 collectors edition sb cs,encore software,,,81.97
amazon:3539,0,amazon:1176,amazon:1933,valuesoft tune transfer for ipod software for windows xp,splashid windows mobile software for pocket pc,valuesoft,,29.95,29.95
amazon:3540,0,amazon:118,amazon:1447,crystal reports xi professional edition,i copydvds 2 professional edition,business objects,me-too-software,495.0,27.9
amazon:3541,0,amazon:1246,amazon:1326,peachtree by sage complete accounting 2007,peachtree ( r ) compatible continuous checks-accounting for windows versions 3.5-7 .0,sage software,,269.99,91.59
amazon:3542,1,amazon:455,amazon:2564,brainfood games cranium collection 2006,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,encore software,,19.99,17.97
amazon:3543,0,amazon:517,amazon:1151,adobe photoshop cs3 [ mac ],adobe photoshop cs3 extended complete package 1 user academic cd windows,adobe,,649.0,279.0
amazon:3544,0,amazon:265,amazon:893,adobe indesign cs3 [ mac ],adobe cs3 design premium upgrade,adobe,,699.0,619.99
amazon:3545,0,amazon:309,amazon:3207,family tree maker version 16 deluxe,family tree maker 16 collectors edition,encore,,69.95,99.99
amazon:3546,0,amazon:195,amazon:198,world of warcraft,vivendi blizzard world of warcraft,blizzard entertainment,,19.99,24.99
amazon:3547,0,amazon:1016,amazon:2060,math success deluxe 2007,elementary school success deluxe 2006,topics entertainment,,39.99,15.9
