entity_id,title,manufacturer,price,source_A_id,source_B_id
DN2-02231,multipurpose continuous checks,,112.99,,1397
DN2-02232,specialty double window envelopes to match your forms & checks,,67.49,,1398
DN2-02233,freeverse software 6001 - legion arena - mac 10.3.9 or later ub,,35.97,,1399
DN2-02234,specialty single window envelopes to match your forms & checks,,81.49,,1400
DN2-02235,brain play preschool-1st grade,,17.9,,1402
DN2-02236,individual software pro-tsm hanes t-shirt maker deluxe,individual software,24.99,,1405
DN2-02237,individual software jce-th6 total 3d home deluxe j/c,individual software,9.99,,1407
DN2-02238,encore software 13861 - tlc arthurs kindergarten learning system 2008,,17.97,,1411
DN2-02239,freeverse software 4001 northland,freeverse software,19.99,,1412
DN2-02240,grass valley edius 4 broadcast video editing software professional editing software,,998.95,,1414
DN2-02241,freeverse software 4012 3d bridge deluxe (retail box) for mac,freeverse software,18.99,,1417
DN2-02242,panda software upg to gatdef performa 8200 3k0 1yr - uabpgdpcavq,,139890,,1418
DN2-02243,microsoft ov mp wbsr vl user sl&add sl mo sub 1mo - v4k-00009,,147213,,1419
DN2-02244,nnm ae u/l 7.51 win-s/w td not auth to sell,,149358.98,,1420
DN2-02245,microsoft molpc l/sa csf sbe billing sbe 400pt - b7m-00202,,154550,,1421
DN2-02246,microsoft molpc l/sa csf sbe order handling sbe 400pt - b7m-00255,,154550,,1422
DN2-02247,microsoft molpc l/sa csf svr 400pt - b7n-00132,,156086,,1423
DN2-02248,cisco pgw2200 include redundant,,159787.95,,1424
DN2-02249,novell identity manager integration module for mainframe for 900 series mvs - (,,179952.95,,1425
DN2-02250,novell identity manager integration module for mainframe for 900 series mvs - (,,179952.95,,1426
DN2-02251,panda software upg to gatdef performa 8200 4k0 1yr - uabpgdpcavs,,186518,,1427
DN2-02252,emc fed id mgr for 75 conn for ct authmgr cust - fimm-75r,,218313,,1428
DN2-02253,microsoft ov l/sa csf svr ext cntr 2yr/acqy2 add prd - jr8-00011,,212320,,1429
DN2-02254,borland tdb1310wwss180 academic turbo delphi 2006 professional-cd 0728663119616,,69.34,,1430
DN2-02255,panda software bus sec 2006 3001-5k 2yr - b2pbsa6si,,26,,1431
DN2-02256,panda software govt gatdef 8200 av mod 251-500u 2yr - b2pgdcave-gov,,24,,1432
DN2-02257,emc auth mgr mnt ent/std9x5 2m per/u 20005-25000u - aut0025000es2,,12,,1433
DN2-02258,autodesk 52710-091462-h000 ais 10 comm new slm dvd,,3416.15,,1434
DN2-02259,emc securid appl mnt - entupg /std 22mo per u 25005-30 - app0030000us22,,13,,1435
DN2-02260,garfield 2nd grade - reading and phonics,,5.5,,1436
DN2-02261,fluke networks intair-lap - interpretair wlan survey - complete product - network connectivity/management - 1 user(s) - complete product - standard - pc- free shipping,,3277.97,,1437
DN2-02262,panda software bus sec 2006 w/ truprevent 251-500 3yr - b3pbsa6e-edu,,38,,1438
DN2-02263,publisher 2007 upgrade - microsoft - 164-04052,,,,1440
DN2-02264,rev media 70/140gb 2 disks + sbs premium edition backup & recovery kit - iomega,,,,1441
DN2-02265,macromedia software ced061d520 coldfusion mx 6.1 ent upgrade,,2778,,1443
DN2-02266,mcafee total protection 2007 for small business adv. w/1yr gold maintenance 5-,,215.5,,1444
DN2-02267,microsoft t73-00091 molpc visio std sa,,168.03,,1445
DN2-02268,emc securid appl mnt - ent/ ext 23mo per u 40005-50k - app0050000ee23,,18,,1446
DN2-02269,sos aggregation company 100800101 - vw - gti racer - topware interactive - win 95 98 me nt 2000 xp vista,,25.97,,1447
DN2-02270,panda software gatdef performa anti-spam mod 10-25 1yr - a1pgdpcasa-edu,,17,,1449
DN2-02271,emc auth mgr mnt entupg/std 9m per/u 255-500u - aut0000500us9,,14,,1450
DN2-02272,oem internet security suite 2007 3-user single pack,,32.85,,1451
DN2-02273,autodesk psg 12911-010008-1600a,autodesk psg,58.97,,1455
DN2-02274,panda software truprevent corporate 2006 501-1k 2yr - b2prse6f,,21,,1456
DN2-02275,nikon capture nx software,,149.99,,1461
DN2-02276,emc securid appl mnt - ent/ std 12mo per u 755-1k - app0001000es12,,20,,1463
DN2-02277,elite beat agents ds,,27.63,,1464
DN2-02278,prosoft 27100 tunetech for ipod by prosoft 0794038271005,,51.11,,1465
DN2-02279,hewlett packard 213076-b26 secure path v4.0c win wkgp ed 1 lic/cd,,1888.39,,1468
DN2-02280,rob klopfenstein toby keith yamaha - 505244 - toby keith - unleashed - smart pianosoft,,14.86,,1470
DN2-02281,borland hdb0006wwcs180 upg delphi 2006 prof nmd f/del v3 2005 pro cd,,453.71,,1471
DN2-02282,cisco 870 series-ios advanced ip services - cisco systems - s870aisk9-12404t=,,,,1472
DN2-02283,panda software upg to gatdef performa 8200 2k0 1yr - uabpgdpcavo-gov,,12,,1474
DN2-02284,microsoft w87-02380 office sbe 2007 win32,,400.34,,1475
DN2-02285,computer associates etrarm31oem30 ez armor oem v 3.130 pack,,528,,1478
DN2-02286,symantec 11859201 be sys recovery 7.0 win sbs ed media cd m/l,,31.98,,1483
DN2-02287,panda software ent sec 2006 w/ truprevent 5k+ 2yr - b2pesa6j-edu,,27,,1484
DN2-02288,isi researchsoft 5331 upgrade endnote x1 5u wkstn win - plus $10 off w/ ebillme *free shipping*,,397,,1485
DN2-02289,emc securid appl mnt - ent/ std 9mo per u 2505-3500 - app0003500es9,,16,,1486
DN2-02290,emc securid appl mnt - ent/ std 17mo per u 2k5-25k - app0025000es17,,16,,1489
DN2-02291,ca - retail etrpp81oem30a,ca - retail,490.74,,1490
DN2-02292,masque publishing 10226 classic game trio win 95 98 me nt 2000 xp/mac 8.6-9.xclassic x v10.1 or higher,masque publishing,28.06,,1491
DN2-02293,fleetwood mac yamaha - 503620 - fleetwood mac - rumours - smart pianosoft,,14.86,,1493
DN2-02294,panda software govt entsec truprevent 10-25u 2yr - ub2pesapra-gov,,44,,1494
DN2-02295,watchguard wg3900 high availability for firebox ii uk,,,,1495
DN2-02296,autodesk 46206-051462-h010 inv pro 08 com legacy slm sub req dvd,,3621.61,,1497
DN2-02297,isi researchsoft 6201 reference manager 11 single user edition 0787731062117,,164.58,,1498
DN2-02298,intuit inc 299529 qb prem mfg & whlesle 07 (intuit inc 299529),,335.99,,1499
DN2-02299,borland cpb0007wwfs190 c++builder 2007 pro dvd new user,,866.31,,1501
DN2-02300,rick vito - 320535 - rick vito - complete guide to slide guitar,,14.86,,1502
DN2-02301,emc securid appl mnt - entupg /ext 22mo per u 1005-150 - app0001500ue22,,17,,1503
DN2-02302,ulysses against the son of hercules (mv),,10.95,,1506
DN2-02303,win 2003 ter svr cal 5pk microsoft r19-00846,,762.95,,1507
DN2-02304,microsoft ov l/sa win comp clst ed 1yr/acqy3 add prd - 73l-00098,,369,,1508
DN2-02305,hp proliant essentials server migration pack - license,,1837.2,,1510
DN2-02306,symantec backup exec system recovery server edition business pack - ( v. 7.0 ) - complete package + 1 year basic maintenance - 1 user - cd - win - multi,,,,1512
DN2-02307,turbo c pro ed - codegear - tsb1310wwfs180,,,,1513
DN2-02308,crystal reports xi developer edition - business objects - w-1rd-e-wx-00,,,,1514
DN2-02309,total training for advanced flash 8 - action script,,99.99,,1515
DN2-02310,getting started with sas/af(r) and frames,,11.66,,1517
DN2-02311,access 2000 vb for applications fundamentals - microsoft press - 0-7356-0592-0,,,,1519
DN2-02312,monarch std (v9.0) retail box - datawatch - fpm32c090-a01,,,,1520
DN2-02313,diskeeper 2007 administrator win up 1-pk - diskeeper corporation - 121771,,,,1521
DN2-02314,adobe 38018944dm tlp flashpaper 2 win esd1,,22.37,,1522
DN2-02315,beginner's guitar course vol. 1,,19.95,,1523
DN2-02316,pearson education book: the photoshop cs2 book for digital photographers photoshop software,,44.95,,1528
DN2-02317,visio developing solutions - microsoft press - 0-7356-1353-2,,,,1530
DN2-02318,homespun - 641604 - norman blake's guitar techniques - dvd 1: songs instrumentals and styles,,22.13,,1531
DN2-02319,edimensional g-pad pro for playstation (playstation ii),,29.95,,1532
DN2-02320,prosafe vpn client software single user - netgear inc. - vpn01l,,,,1533
DN2-02321,adobe 38000655,adobe,157.34,,1535
DN2-02322,emc reinstate fee 250u base svr - reinstate-b-250,,2660,,1537
DN2-02323,emc securid appl mnt - entupg /std 8mo per u 105-150 - app0000150us8,,14,,1541
DN2-02324,emc securid appl mnt - entupg /ext 20mo per u 10-25 - app0000025ue20,,23,,1542
DN2-02325,internet security suite 2007 home protection pack xl box,,61.06,,1543
DN2-02326,sunburst t02918 voyage of the mimi 020626029186,,205.98,,1547
DN2-02327,epson s020089 compatible color ink cartridge,,2.99,,1548
DN2-02328,emc keon cert auth mnt 9x5 per/u 800001-900000u - kcamnt-900000,,13,,1549
DN2-02329,larry carlton hal leonard - 320412 - larry carlton,,14.86,,1550
DN2-02330,symantec 10224076 sam for sgs 2.0.1-cd media pack,symantec,17.99,,1551
DN2-02331,epson s041886 story teller 8 x 10 20 pages,,32.91,,1554
DN2-02332,adobe photoshop cs3 (v10.0) mac - adobe - 13102488,,,,1555
DN2-02333,emc auth mgr mnt ent/std9x5 13m per/u 1505-2000u - aut0002000es13,,19,,1556
DN2-02334,adobe flash cs3 (v9.0) pro win up from flash pro-basic - adobe - 38039489,,,,1557
DN2-02335,panda software upg to cltshld 2006 trupr ev cltshld 51-100 1yr - ub1cs6c-gov,,12,,1560
DN2-02336,emc auth mgr mnt ent/ext 8m per/u 155-250u - aut0000250ee8,,24,,1562
DN2-02337,time money & fractions grades 1-2 workbook & cd-rom,,12.99,,1563
DN2-02338,norton systemworks 2007 premier up - symantec - 10930721,,,,1564
DN2-02339,panda software ae gatedef 8100 antispam mod 251-500u 3yr - b3pgdbase-edu,,18,,1567
DN2-02340,upgr:op6 pro 100 to op7 pro 100,,98.99,,1569
DN2-02341,ca olp bps midsize bus win r2 base+50u lic 2y entmnt - cabpmsnaen200c5,,5788,,1570
DN2-02342,vmware infrastructure enterprise edition - product upgrade license,,5173.98,,1572
DN2-02343,quark inc qrkxppsptversion7 ugdsingleuser mac/win 122217,quark inc,604.5,,1573
DN2-02344,storageworks enterprise backup solution + tivoli storage manager - complete package ( 2 months ) - 1 user - evaluation - cd - win solaris tru64 - english,,,,1574
DN2-02345,nuance communications inc. upgrade to dragon naturallyspeaking v8 legal solutions from professional v6 and up (govt) olp - a590a-sf2-8.0,,314,,1576
DN2-02346,ghost recon gold edition (dvd-rom),,20.95,,1577
DN2-02347,upg conn sec shell 2007 5u,,29.99,,1578
DN2-02348,trend micro nlp scanmail domino add upg 2001-5ku - smua0007,,19,,1579
DN2-02349,emc auth mgr mnt entupg/ext 10m per/u 30-50u - aut0000050ue10,,17,,1580
DN2-02350,language guide for nuvi 350,,79.95,,1582
DN2-02351,ibm/lotus bj0dsml tiv stor mgr v5.3.0 mp ml md pk,,259.49,,1583
DN2-02352,emc auth mgr mnt base 9x5 22m per/u 3505-5000 u - aut0005000bs22,,18,,1585
DN2-02353,dramatica pro 4 for pc,,249.99,,1586
DN2-02354,emc auth mgr mnt base 24x7 24m per/u 155-250u - aut0000250be24,,38,,1587
DN2-02355,backup exec (v11d) for windows servers advanced open file option - symantec - 10,,,,1590
DN2-02356,panda software clientshield 2006 w/ truprevent 5-25 1yr - b1cs6a-gov,,37,,1591
DN2-02357,sonicwall 01-ssc-2574,sonicwall,561.65,,1593
DN2-02358,avid technology inc. 70102024701 - software avid liquid chrome xe,,840.97,,1594
DN2-02359,microsoft 164-04052,microsoft,90.24,,1595
DN2-02360,phillip keveren shannon grama - 501926 - alfred's basic piano course for children lesson book 1b disk,,23.59,,1597
DN2-02361,panda software govt truprevent corp 2001-3ku 2yr - b2prseh-gov,,16,,1598
DN2-02362,retrospect 7.5 prof win upg only pz24a0075,emc,54.68,,1599
DN2-02363,hp control twr pk 1blade p-class lic - 412957-b21,,176,,1600
DN2-02364,symantec 11281445 - antivirus v.10.2 business pack - complete product - antivirus - 100 user - complete product - standard - pc- free shipping,,2798.97,,1601
DN2-02365,panda software ae bus sec ex truprevent 3001-5ku 3yr - b3pbsepri-edu,,28,,1604
DN2-02366,the stevie wonder collection,,34.95,,1606
DN2-02367,emc securid appl mnt - ent/ ext 7mo per u 1k5-15k - app0015000ee7,,15,,1608
DN2-02368,autodesk psg 34006-010008-1600a,autodesk psg,49.67,,1609
DN2-02369,symantec 11105975 - backup exec 11d for windows servers business pack bundle - w/ continuous protection server - complete package + 1 year essential support - 1 server - buying programs : business pack - cd - win - multi,,600.97,,1610
DN2-02370,microsoft 392-02322 ae frontpage 2003,,87.99,,1611
DN2-02371,autodesk 20610-090000-9331 a-cad mch 06 cg frm a-cad lt2004-06 addseat sub re,,2900.26,,1612
DN2-02372,nintendo ntrpawie hotel dusk: room 215 ds - nintendo ds software,,28.99,,1613
DN2-02373,avanquest pdf-xp5-0020 expert pdf pro 5 20 user pack uk,,,,1616
DN2-02374,emc auth mgr mnt entupg/ext 15m per/u 505-750u - aut0000750ue15,,16,,1617
DN2-02375,ibm vmware gsx svr/vin to infra 3 starter upg - 4817v28,,25,,1619
DN2-02376,sony playstation gretzky nhl 2006 psp - 98627,sony,39.95,,1620
DN2-02377,cakewalk 10-cwgp3.00-90c - guitar tracks pro 3.0 (3 win 00/xp cd),,68.97,,1621
DN2-02378,sonicwall 01-ssc-6779 sonicwall email transfer mailfrontier 25u 1svr,,160.72,,1622
DN2-02379,media convergence server 7835-h2 hw/ sw callmanager 5.1 - cisco systems - mcs783,,,,1623
DN2-02380,instant immersion italian audio (audio book),,19.95,,1624
DN2-02381,adobe systems inc 13102124 adobe photoshop cs 2 mac os x v.10.2.8 to 10.3,adobe systems inc,788.63,,1625
DN2-02382,myinvoices & estimates deluxe,,39.99,,1626
DN2-02383,rosetta stone vietnamese level 1 homeschool edition cd-rom,,179.99,,1627
DN2-02384,avery dennison 5695 cd/dvd design kit- lables jewel - case inserts applicator & software,,26,,1629
DN2-02385,emc securid appl mnt - base/ ext 15mo per u 2005-2500 - app0002500be15,,19,,1630
DN2-02386,equisys premium support zetafax 2007 - technical support - 1 year,,286.2,,1631
DN2-02387,wasp 633808550059 wasptime rfid clock only no software wasp clock 3100 - rf proximity reader - ethernet 0633808550059,,473.25,,1632
DN2-02388,adobe after effects (v7.0) pro mac up pro-pro - adobe - 12070227,,,,1633
DN2-02389,sega 68008 phantasy star universe x360 010086680089,,29.33,,1635
DN2-02390,adobe creative suite (v3.0) design premium mac - adobe - 19500009,,,,1636
DN2-02391,nuance communications 6309a-g03-11.0,nuance communications,302.11,,1637
DN2-02392,watchguard wg017091 fb x 3 port & high avail upg,,,,1639
DN2-02393,word mac 2004 - microsoft - d48-00487,,,,1643
DN2-02394,sunburst t02849 fraction attract site mac,,102,,1645
DN2-02395,emc ext mnt upg mellonb pro-rated 8m qty 10700 - mell-aut0015000be8,,13,,1647
DN2-02396,hewlett packard vmware virtualcenter mgt svr lic sw [non-returnable],,5265.02,,1649
DN2-02397,hp t1935aa 0aa mfp dss3.0 secure workflow ltu for 4100/9000mfp 50lic in,,,,1650
DN2-02398,emc auth mgr mnt entupg/std 18m per/u 50005-100000u - aut0100000us18,,13,,1653
DN2-02399,cisco csa-b100-srvr-k9 cisco security server agent win + sol 100 agentbundle cisco security server agent - license - 100 agents - win solaris 0746320832586,,55288.67,,1654
DN2-02400,cisco pgw2200 includes redundnt,,55706.95,,1655
DN2-02401,cisco pgw2200 includes redundnt,,55706.95,,1656
DN2-02402,37510 novabackup professional edition - ( v. 7.5 ) - upgrade license - 1 user - win,,25.06,,1657
DN2-02403,raz26e mcafee preventsys risk analyzer - media - volume - win - english,,13.95,,1658
DN2-02404,851-1v150-mk-us netiq xmp modules - ( v. 1.5 ) - media - win,,22.67,,1659
DN2-02405,24p8231 ibm fastt flashcopy option - w/ volumecopy - license - 1 server,,18097.05,,1660
DN2-02406,54020543hs adobe acrobat 3d - ( v. 8 ) - version upgrade license - 1 user - gov - tlp - lev,,229.61,,1661
DN2-02407,12031 novanet media/client server - ( v. 10 ) - license - 3 additional servers - linux,,484.94,,1662
DN2-02408,o67-1-eneudvd7 systran office translator english-european language pack - ( v. 6 ) - complete p,,207.66,,1663
DN2-02409,10759333 symantec backup exec 11d for windows servers central admin server option - compl,,1219.72,,1664
DN2-02410,babwbr1151s04 brightstor arcserve backup serverless backup option for windows w/sp1 - ( v. 11.,,1031.41,,1665
DN2-02411,ma-3880-2006 imail server plus 2006 - upgrade license + 1 year service agreement - 1000 users,,1765.86,,1666
DN2-02412,10821919 symantec ghost solution suite - ( v. 2.0 ) - media - cd - win,,16.99,,1667
DN2-02413,rl296aa red hat enterprise linux ws - ( v. 4 update 4 ) - license - 1 workstation,,211.74,,1668
DN2-02414,19250096dg adobe photoshop lightroom - ( v. 1.0 ) - media - gov - tlp - cd - win mac - uni,,19.23,,1669
DN2-02415,413115-b21 hp proliant essentials lights out 100i advanced pack - license - 1 server - linu,,206.63,,1670
DN2-02416,r18-00144 microsoft windows server - license & software assurance - 1 cal - open business,,41.58,,1671
DN2-02417,hbmpi776305m1200u hostexplorer 2007 - upgrade package - 5 users - cd - win,,217.08,,1672
DN2-02418,wd-7000-0900 service agreement - ws_ftp professional software development kit technical suppo,,268.13,,1673
DN2-02419,cd269-ar1p= cisco ios enterprise/snasw plus - complete package - cd,,2150.98,,1674
DN2-02420,4px-00078 microsoft system center essentials 2007 - license - 20 clients - win - english,,379.43,,1675
DN2-02421,st. bernard software open file mgr v9.x elic most 100svr w/1yr sub - ofm-s1y-50100,,62553,,1676
