_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
4672,1,965,831,sony vegas movie studio + dvd 8 platinum edition,sony media software vegas movie studio + dvd 8 platinum edition,sony media,,129.95,100.97
4673,0,341,2013,mother goose - interactive storybook,reader rabbit playtime for baby & toddler,encore software,,19.95,9.9
4674,0,1316,620,street atlas usa 2007 plus dvd,delorme mapping topo usa 6.0 east region,delorme,,59.95,43.36
4675,0,239,1355,designcad v 17,individual software qmm-t17 - typing quick & easy 17 - win 2000 xp vista,imsi,,29.95,17.97
4676,0,45,767,elementary school success deluxe 2006,encore software 12360 - elementary advantage 2008 - win 2000 xp vista,topics entertainment,,49.99,34.97
4677,0,769,1690,micromat techtool pro 4 (mac),98741h mobile phonetools - ( v. 4.0 ) - complete package - 1 user - cd - win,micromat,,99.99,18.59
4678,0,1018,1448,q*bert,vivendi-universal games inc - 72305 - world of warcraft 60 day prepaid,encore,,9.99,27.99
4679,0,1153,1143,motu digital performer 5 digital audio software competitive upgrade (mac only),software,motu,,395,274.99
4680,0,1099,2462,3d bridge deluxe (mac),encore software 10655 - hoyle bridge - win 98 me 2000 xp,freeverse software,,24.99,7.69
4681,0,455,1811,national geographic presents: redshift 5 planetarium software,ma265zm/a final cut express hd - ( v. 3.5 ) - media - volume - dvd - mac - multi-country,topics entertainment,,39.99,12.98
4682,0,1199,3025,tune tools for ipod (win/mac),software,valusoft,,19.99,621.99
4683,1,1000,808,test and improve your memory (dvd box),tri synergy inc test & improve your memory - scientific brain training,tri synergy,,29.99,24.31
4684,0,652,2450,more brain games,encore software 11253 - brain food games: cranium collection 2006 sb cs by encore,csdc,,9.99,17.97
4685,0,242,1669,lotus dev. ibm db2 net search extender - ( v. 8.2 ) - media ( bb0kyna ),19250096dg adobe photoshop lightroom - ( v. 1.0 ) - media - gov - tlp - cd - win mac - uni,lotus development corp,,,19.23
4686,0,307,2272,season ticket football 2003,encore software 10566 - encore hoyle card games 2005 - complete product - sports game - 1 user - complete product - standard - pc,atari,,19.99,17.97
4687,0,303,1527,real arcade: adventure inlay,encore inc 28453 midway arcade treasures win 98 me 2000 xp,activision,encore inc,29.95,19.38
4688,0,603,2078,mavis beacon teaches typing deluxe 16,mavis beacon 16,broderbund,,39.99,17.9
4689,0,1248,1388,total 3d home & landscape design suite version 9,freeverse software 4012 - 3d bridge deluxe (retail box) (mac 9.1-9.x 10.1 or higher),individual software,,39.99,22.97
4690,0,1020,2030,westward,encore software 13781 - westward,encore software,,19.99,17.97
4691,0,160,1868,fontware pro+,633808255022 wasp bar code fontware professional+ - complete package - 10 users - cd - win -,informatics,,,242.8
4692,1,1077,2026,calendar creator platinum sb cs by riverdeep,encore software 11031 - calendar creator platinum sb csby riverdeep,encore software,,29.99,25.97
4693,0,220,1690,mobileinventory additional mobile license,98741h mobile phonetools - ( v. 4.0 ) - complete package - 1 user - cd - win,wasp technologies,,,18.59
4694,0,665,1402,scholastic brain play: pre-kindergarten - 1st grade,brain play preschool-1st grade,topics entertainment,,19.99,17.9
4695,0,149,1744,enterasys vpn & firewall code upgrade ( xsr-18xx-vpn-fw ),sr2116010 safenet softremote vpn client - license - 5 users - win,cabletron systems,,1928.07,184.57
4696,0,149,63,enterasys vpn & firewall code upgrade ( xsr-18xx-vpn-fw ),01-ssc-5310 sonicwall global vpn client - license - 1 user - win,cabletron systems,,1928.07,43.85
4697,0,646,532,3d home architect home design deluxe version 9,encore inc 3d home architect landscape designer v 8.0,encore,,29.99,25.49
4698,0,422,1805,vpn manager five to ten firebox,4817l06 vmware consolidated backup - ( v. 3 ) - limited subscription ( 1 year ) - 2 sock,watchguard technologies inc,,1995,45.47
4699,0,694,749,airline tycoon deluxe,encore software 11630 - monopoly tycoon - win 98 me 2000 xp,topware interactive,,19.99,7.69
4700,0,686,2151,kakuro puzzle addict unlimited edition,sudoku puzzle addict: unlimited edition (win 98 me 2000 xp) from global software publ na,global software publishing,,9.99,7.93
4701,0,744,2984,project x project management software,microsoft(r) project standard 2007,marware,,199.95,599.95
4702,0,48,55,national geographic presents: forces of nature,808-1v500-mk-us directory and resource administrator - ( v. 5.0 ) - media - win - english - unit,topics entertainment,,29.99,75.48
4703,0,340,746,zoboomafoo animal logic cd/workbook combo,lmpcgs12mulpc coreldraw graphics suite - ( v. 12 ) - media - 1 user - cd - win - multi-lingual,brighter minds media inc.,,14.99,22.59
4704,0,558,2284,h&r block taxcut 2006 premium federal,intuit quicken deluxe 2007 software for windows tax & finance software,h&r block,,19.99,54.95
4705,0,394,263,quickbooks premier non-profit edition 2005,intuit inc quickbooks premier edition 2007 5 user,intuit inc.,,499.95,1309.31
4706,0,421,23,microsoft licenses word olp c (05903871),38039440dm adobe flash cs3 professional - ( v. 9 ) - media - tlp tlp nonprofit - dvd - win,microsoft licenses,,205.73,18.88
4707,1,58,2061,matchbox cross-town heroes,matchbox cross town heros,thq,,19.99,14.9
4708,0,3,1041,peachtree by sage premium accounting for nonprofits 2007,sage software peachtree complete accounting 2007 software for windows tax & finance software,sage software,,599.99,249.95
4709,0,381,2670,merriam-webster's dictionary (win/mac) (jewel case),microsoft word 2007 upgrade (pc),fogware publishing,,9.99,109.95
4710,1,346,2706,mcafee internet security suite 2007 - 3 users,mcafee internet security suite 2007 3-user (pc),mcafee,,89.99,89.99
4711,0,334,889,transfer my dvd,valusoft tune transfer for ipod,avanquest,,29.95,21.99
4712,0,1217,2621,calculation skills v1 add & sub - basic - core learning,jumpstart advanced 3rd grade (pc/mac) knowledge adventure,sos aggregation company,,,19.99
4713,0,298,2792,state standards - grade 6,state standards - grade 6,topics entertainment,,29.95,9.49
4714,0,824,1274,global software smart steps 2nd grade ( windows macintosh ),quicken(r) quickbooks(r) microsoft money(r) and simply money(r) elegant laser checks,global software,,,98.49
4715,0,292,2892,namco museum 50th anniversary collection,namco hometech me & my katamari,namco video games,,19.99,26.55
4716,0,522,2104,corel painter x win/mac,instant landscape design 3.0,corel,,429,17.9
4717,1,927,2440,defcon,encore software 13840 - defcon: global nuclear domination game - win 98 me 2000 xp vista,encore,,,18.97
4718,0,1025,2454,marine aquarium 2.5 virtual undersea paradise win/mac,encore software 11930 - hoyle south beach solitaire - win 98 me 2000 xp,encore software,,19.99,7.69
4719,0,1196,2115,micromat diskstudio ( mac),corel ulead dvd moviefactory 6 software for windows authoring software,micromat,,99,49.95
4720,0,1022,1732,singleclick network now! pro,wg3605 watchguard mobile user vpn - complete package - 5 users - cd - win - english - t,encore software,,39.99,290.68
4721,0,1064,2272,backyard sports - backyard basketball and backyard football,encore software 10566 - encore hoyle card games 2005 - complete product - sports game - 1 user - complete product - standard - pc,humongous entertainment,,19.99,17.97
4722,0,1194,2911,corefx three level,microsoft(r) windows vista(tm) home basic,core learning,,59.95,99.99
4723,0,1334,1047,liquid ledger personal finance,sage software peachtree pro accounting 2007 software for windows tax & finance software,csdc,,79.99,159.95
4724,0,1113,2108,apple xsan (mac),microsoft microsoft office pro 2004 software suite - mac apple & mac software,apple,,,498.95
4725,0,885,991,starship troopers/first to fight bundle,activision inc. guitar hero 2 game and bundle,destineer,,19.95,67.99
4726,0,229,1166,vcomm system suite professional 7,mcafee internet security 7.0,avanquest,,49.95,69.99
4727,0,1061,2439,wasp barcode fontware w/add-ins,encore software 10463 - clickart fonts (2006) by encore,informatics,,195,17.97
4728,0,491,130,webobjects 5.2,ba0f8ml ibm websphere mq - ( v. 6.0.1 ) - media - cd - linux unix win - multi,apple,,699.95,143.01
4729,0,215,52,netmanage rumba web to host as400 ed v4.2 ( 910623-000 ),11105093 symantec web security for microsoft isa server 2004 - ( v. 5.0 ) - media - cd -,netmanage,,,16.09
4730,0,461,2922,kaplan sat/act/psat platinum 2007 win/mac,geometry (win/mac) (jewel case) (10158),topics entertainment,,49.99,9.59
4731,0,1108,1995,dk rainbow fish most beautiful fish in the ocean,encore software 10561 - marine aquarium & goldfish screen saver by,encore,,9.99,17.97
4732,0,880,2973,microsoft oem 3pk xp home edition sp2 ( n09-01624 ),microsoft(r) windows(r) xp professional edition with sp2,microsoft corporation,,,199.99
4733,0,1239,94,american idol extreme music creator,210100533 pinnacle studio plus titanium edition - ( v. 10.5 ) - complete package - 1 user,sony media,,49.95,67.47
4734,0,24,2522,data protection suite,cms products dt-sftw - bounceback data transfer software - license & media - migration - 1 user(s) - license & media - standard - pc,stomp inc,,69.99,8.53
4735,0,283,806,tonka town (jewel case),tri synergy inc wisdom of the bible - holy land edition,atari,,9.99,16.01
4736,0,587,554,adobe indesign cs3 upgrade [mac],adobe cs3 design standard,adobe,,199,1243.99
4737,0,354,2782,zonealarm internet security suite,zonealarm wireless security 2005,zone labs,,49.99,9.95
4738,0,1134,2380,crystal 3d impact! pro 1.25 (jewel case),punch software 13100 - punch! ultimate deck & landscape - complete product - creativity application - 1 user(s) - complete product - standard - pc,crystalgraphics,,79,29.97
4739,0,240,1669,lotus dev. ws bus int monitor v4.2.4-multi plat mp eng ( af04mna ),19250096dg adobe photoshop lightroom - ( v. 1.0 ) - media - gov - tlp - cd - win mac - uni,lotus development corp,,,19.23
4740,0,648,2968,art (dvd) (pc & mac),software,fogware publishing,,29.99,153.99
4741,0,599,3025,microsoft office 2004 professional (mac),software,microsoft,,499.99,621.99
4742,0,929,2426,typing instructor deluxe (jewel case),individual software pmm-ss3 - professor teaches office super set (small box) (win 98 me 2000 xp),individual software,,9.99,27.97
4743,0,796,1146,adobe creative suite cs3 master collection [mac],microsoft(r) works suite 2005,adobe,,2499,99.99
4744,0,1238,1036,audio success series: winning strategies,individual software prm-rce - resumemaker career editions win (win 98 me nt 2000 xp),topics entertainment,,,33.97
4745,0,810,2439,macjournal v4 (mac),encore software 10463 - clickart fonts (2006) by encore,csdc,,39.95,17.97
4746,0,216,262,adobe illustrator cs3 upgrade from freehand [mac],adobe photoshop cs3 extended for mac,adobe,,199,935.99
4747,0,69,1621,eastwest bsendorfer 290 grand piano virtual instrument,cakewalk 10-cwgp3.00-90c - guitar tracks pro 3.0 (3 win 00/xp cd),eastwest,,199.95,68.97
4748,0,538,262,adobe photoshop cs3 upgrade [mac],adobe photoshop cs3 extended for mac,adobe,,199,935.99
4749,0,272,2254,adobe audition 2.0,make finale 2007 software music production software,adobe,,349,429.95
4750,0,165,1055,hp storageworks secure path for windows workgroup edition - ( v. 4.0c ) - license ( 213076-b26 ),ibm websphere portal enable for iseries - ( v. 4.1 ) - complete package,hewlett packard,,,82676.95
4751,0,587,970,adobe indesign cs3 upgrade [mac],adobe photoshop cs3 for mac,adobe,,199,609.99
4752,0,313,16,backyard soccer (mls edition),eu063av aba microsoft windows xp professional - license and media - 1 user - cto - english -,humongous sports,,,137.09
4753,0,320,1076,quicken 2007 premier,quickbooks(r) premier 2003,intuit,,79.95,499.99
4754,0,295,783,madeline rainy day activities,individual software resume maker professional deluxe 12.0,encore software,,19.95,29.99
4755,0,1016,291,e-mu em8669 modern symphonic orchestra,steinberg software halion symphonic orchestra - educational edition,e-mu,,499.99,545.51
4756,0,1017,2254,final draft scriptwriter's suite [final draft 7 & final draft av2],make finale 2007 software music production software,final draft,,349.99,429.95
4757,0,533,264,apple iwork '06 (mac dvd),apple iwork '06 family pack,apple,,79,99.99
4758,0,582,2974,adobe creative suite cs3 design standard [mac],adobe creative suite 3 (cs3) design suite standard upgrade (upsell) - mac,adobe,,1199,859.96
4759,0,912,333,the little mermaid/beauty and the beast,heroes of might and magic v,yamaha,,34.95,47.99
4760,0,616,2328,super collapse 3,punch software 17100 punch! super home suite,mumbo jumbo,punch software,19.99,45.99
4761,0,751,1922,circus ponies-notebook 2.0 mac os,omnioutliner professional 3.0 for mac,csdc,,49.95,69.99
4762,0,421,1783,microsoft licenses word olp c (05903871),u84-00101 microsoft windows server 2003 for small business - license - 5 device cals - ope,microsoft licenses,,205.73,303.9
4763,0,117,2096,hidden expedition: titanic,i spy treasure hunt with i spy book and mini-cd,activision,,19.99,17.9
4764,0,29,3020,family tree maker 11.2 collector's edition,family tree maker 16 collectors edition,encore,,109.95,99.99
4765,0,33,2344,x-oom internet movies 2,sony media software cinescore soundtrack creation software audio software for video,x-oom,,,179.95
4766,0,7,2968,acad upgrade dragon naturallyspeaking pro solution 9.0 (a289a-fd7-9.0),software,nuance academic,,399.54,153.99
4767,0,793,824,calendar creator 10,individual software anytime organizer deluxe 10,broderbund,,29.99,27.99
4768,0,355,74,ringtone media studio 2,38040048dm vlog it! - ( v. 2.5 ) - media - tlp tlp nonprofit - download - win - worldwide,laplink,,19.95,20.97
4769,0,788,2378,ca arcserve bkup r11.5 win client vss software snap-shot- prod only,onone software inc. pfp-30002 - photoframe v.3.0 pro - upgrade - image editing - 1 user(s) - version upgrade - standard - pc mac,computer associates,,,66.97
4770,0,686,1061,kakuro puzzle addict unlimited edition,sudoku for kids,global software publishing,,9.99,9.99
4771,1,700,2643,sudoku puzzle addict,global software a2991m2w - sudoku puzzle addict (win 98 me 2000 xp),global software publishing north america inc,,6.99,8.79
